,School Year,DBN,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude,School Name,School Pupil-Teacher Ratio,DISTRICT_x,SCHOOL_x,PRINCIPAL_x,PROGRESS REPORT TYPE_x,SCHOOL LEVEL*_x,PEER INDEX*_x,2010-2011 OVERALL GRADE_x,2010-2011 OVERALL SCORE_x,2010-2011 ENVIRONMENT CATEGORY SCORE_x,2010-2011 ENVIRONMENT GRADE_x,2010-2011 PERFORMANCE CATEGORY SCORE_x,2010-2011 PERFORMANCE GRADE_x,2010-2011 PROGRESS CATEGORY SCORE_x,2010-2011 PROGRESS GRADE_x,2010-2011 ADDITIONAL CREDIT_x,2009-10 PROGRESS REPORT GRADE_x,DISTRICT_y,SCHOOL_y,PRINCIPAL_y,PROGRESS REPORT TYPE_y,SCHOOL LEVEL*_y,PEER INDEX*_y,2010-2011 OVERALL GRADE_y,2010-2011 OVERALL SCORE_y,2010-2011 ENVIRONMENT CATEGORY SCORE_y,2010-2011 ENVIRONMENT GRADE_y,2010-2011 PERFORMANCE CATEGORY SCORE_y,2010-2011 PERFORMANCE GRADE_y,2010-2011 PROGRESS CATEGORY SCORE_y,2010-2011 PROGRESS GRADE_y,2010-2011 ADDITIONAL CREDIT_y,2009-10 PROGRESS REPORT GRADE_y
841,2015-16,12X271,X271,East Bronx Academy for the Future,3.21e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/38238,Open,X973,1716 SOUTHERN BOULEVARD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,Y,1015328.0,244174.0,40.836821,-73.887688,EAST BRONX ACADEMY FOR THE FUTURE,12.5,12.0,East Bronx Academy for the Future,Sarah Scrogin,EMS,Middle,2.23,C,38.3,6.7,B,7.2,C,22.9,C,1.5,B,12.0,East Bronx Academy for the Future,Sarah Scrogin,HS,High School,1.75,B,67.5,10.0,B,16.7,B,37.8,B,3.0,B
842,2015-16,12X271,X271,East Bronx Academy for the Future,3.21e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/38238,Open,X973,1716 SOUTHERN BOULEVARD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,Y,1015328.0,244174.0,40.836821,-73.887688,EAST BRONX ACADEMY FOR THE FUTURE,12.5,12.0,East Bronx Academy for the Future,Sarah Scrogin,HS,High School,1.75,B,67.5,10.0,B,16.7,B,37.8,B,3.0,B,12.0,East Bronx Academy for the Future,Sarah Scrogin,EMS,Middle,2.23,C,38.3,6.7,B,7.2,C,22.9,C,1.5,B
843,2015-16,12X271,X271,East Bronx Academy for the Future,3.21e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/38238,Open,X973,1716 SOUTHERN BOULEVARD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,Y,1015328.0,244174.0,40.836821,-73.887688,EAST BRONX ACADEMY FOR THE FUTURE,12.5,12.0,East Bronx Academy for the Future,Sarah Scrogin,HS,High School,1.75,B,67.5,10.0,B,16.7,B,37.8,B,3.0,B,12.0,East Bronx Academy for the Future,Sarah Scrogin,HS,High School,1.75,B,67.5,10.0,B,16.7,B,37.8,B,3.0,B
844,2015-16,12X273,X273,Frederick Douglass Academy V. Middle School,3.21e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/38238,Open,X057,2111 CROTONA AVENUE,BRONX,NY,10457,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1014963.0,248519.0,40.848748,-73.888987,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,12.7,12.0,Frederick Douglass Academy V. Middle School,Deborah Cimini,EMS,Middle,2.32,B,53.4,9.2,A,10.6,B,30.1,B,3.5,B,12.0,Frederick Douglass Academy V. Middle School,Deborah Cimini,EMS,Middle,2.32,B,53.4,9.2,A,10.6,B,30.1,B,3.5,B
845,2015-16,12X278,X278,Peace and Diversity Academy,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,X099,1180 REV. J.A. POLITE AVE.,BRONX,NY,10459,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1012776.0,240789.0,40.827539,-73.896925,PEACE AND DIVERSITY ACADEMY,8.4,12.0,Peace and Diversity Academy,Andrew Turay,HS,High School,1.79,C,53.4,10.4,B,10.1,D,29.9,C,3.0,C,12.0,Peace and Diversity Academy,Andrew Turay,HS,High School,1.79,C,53.4,10.4,B,10.1,D,29.9,C,3.0,C
846,2015-16,12X286,X286,Fannie Lou Hamer Middle School,3.21e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",01/01/38534,Open,X066,1001 JENNINGS STREET,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1015648.0,242233.0,40.831493,-73.88654,FANNIE LOU HAMER MIDDLE SCHOOL,13.7,12.0,Fannie Lou Hamer Middle School,Lorraine Chanon,EMS,Middle,2.17,C,30.3,9.2,A,6.4,D,12.2,D,2.5,A,12.0,Fannie Lou Hamer Middle School,Lorraine Chanon,EMS,Middle,2.17,C,30.3,9.2,A,6.4,D,12.2,D,2.5,A
847,2015-16,12X300,X300,The School of Science and Applied Learning,3.21e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/38534,Open,X234,2050 PROSPECT AVENUE,BRONX,NY,10457,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1015591.0,247565.0,40.846128,-73.886721,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,12.9,12.0,The School of Science and Applied Learning,Venessa Singleton,EMS,Elementary,63.8,D,24.3,8.8,A,0.4,F,15.1,D,0.0,C,12.0,The School of Science and Applied Learning,Venessa Singleton,EMS,Elementary,63.8,D,24.3,8.8,A,0.4,F,15.1,D,0.0,C
848,2015-16,12X314,X314,Fairmont Neighborhood School,3.21e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04","PK,0K,01,02,03,04,05",01/01/41456,Open,X050,1550 VYSE AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1015521.0,243215.0,40.834188,-73.886995,FAIRMONT NEIGHBORHOOD SCHOOL,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,2015-16,12X316,X316,Kappa III,3.21e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/38238,Open,X129,2055 MAPES AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1015591.0,247565.0,40.846128,-73.886721,KAPPA III,15.6,12.0,Kappa III,Elisa Alvarez,EMS,Middle,2.46,A,60.5,11.6,A,10.4,B,35.5,A,3.0,A,12.0,Kappa III,Elisa Alvarez,EMS,Middle,2.46,A,60.5,11.6,A,10.4,B,35.5,A,3.0,A
850,2015-16,12X318,X318,"I.S. X318 Math, Science & Technology Through Arts",3.21e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36708,Open,X193,1919 PROSPECT AVENUE,BRONX,NY,10457,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1014645.0,246681.0,40.843705,-73.890145,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",13.3,12.0,"I.S. X318 Math, Science & Technology Through Arts",Maria Lopez,EMS,Middle,2.11,B,53.7,7.3,B,8.0,C,31.4,B,7.0,C,12.0,"I.S. X318 Math, Science & Technology Through Arts",Maria Lopez,EMS,Middle,2.11,B,53.7,7.3,B,8.0,C,31.4,B,7.0,C
851,2015-16,12X341,X341,Accion Academy,3.21e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/38238,Open,X044,1825 PROSPECT AVENUE,BRONX,NY,10457,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1014385.0,246265.0,40.842564,-73.891086,ACCION ACADEMY,11.4,12.0,Accion Academy,Adrian Manuel,EMS,Middle,2.01,C,38.8,5.5,C,6.9,C,22.4,C,4.0,A,12.0,Accion Academy,Adrian Manuel,EMS,Middle,2.01,C,38.8,5.5,C,6.9,C,22.4,C,4.0,A
852,2015-16,12X372,X372,Urban Assembly School for Wildlife Conservation,3.21e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/39264,Open,X067,2024 MOHEGAN AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1016292.0,246711.0,40.843781,-73.884192,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,11.6,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,EMS,Middle,2.43,D,20.2,2.6,D,5.3,D,10.8,D,1.5,C,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,EMS,Middle,2.43,D,20.2,2.6,D,5.3,D,10.8,D,1.5,C
853,2015-16,12X372,X372,Urban Assembly School for Wildlife Conservation,3.21e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/39264,Open,X067,2024 MOHEGAN AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1016292.0,246711.0,40.843781,-73.884192,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,11.6,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,EMS,Middle,2.43,D,20.2,2.6,D,5.3,D,10.8,D,1.5,C,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,HS,High School,2.07,,,,,,,,,,
854,2015-16,12X372,X372,Urban Assembly School for Wildlife Conservation,3.21e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/39264,Open,X067,2024 MOHEGAN AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1016292.0,246711.0,40.843781,-73.884192,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,11.6,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,HS,High School,2.07,,,,,,,,,,,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,EMS,Middle,2.43,D,20.2,2.6,D,5.3,D,10.8,D,1.5,C
855,2015-16,12X372,X372,Urban Assembly School for Wildlife Conservation,3.21e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/39264,Open,X067,2024 MOHEGAN AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1016292.0,246711.0,40.843781,-73.884192,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,11.6,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,HS,High School,2.07,,,,,,,,,,,12.0,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,HS,High School,2.07,,,,,,,,,,
856,2015-16,12X383,X383,Emolior Academy,3.21e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/39630,Open,X167,1970 WEST FARMS ROAD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1017473.0,245079.0,40.839297,-73.879931,EMOLIOR ACADEMY,15.0,12.0,Emolior Academy,Derick Spaulding,EMS,Middle,2.09,C,36.0,9.5,A,6.7,C,17.8,C,2.0,B,12.0,Emolior Academy,Derick Spaulding,EMS,Middle,2.09,C,36.0,9.5,A,6.7,C,17.8,C,2.0,B
857,2015-16,12X384,X384,Entrada Academy,3.21e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/39630,Open,X116,977 FOX STREET,BRONX,NY,10459,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1013486.0,238792.0,40.822056,-73.894368,ENTRADA ACADEMY,12.8,12.0,Entrada Academy,Socorro Diaz,EMS,Middle,2.17,C,31.8,9.2,A,4.0,D,17.6,C,1.0,A,12.0,Entrada Academy,Socorro Diaz,EMS,Middle,2.17,C,31.8,9.2,A,4.0,D,17.6,C,1.0,A
858,2015-16,12X388,X388,Pan American International High School at Monroe,3.21e+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",01/01/39630,Open,X420,1300 BOYNTON AVENUE,BRONX,NY,10472,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,Y,1017958.0,242606.0,40.832508,-73.878191,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,13.7,12.0,Pan American International High School at Monroe,Bridgit Claire Bye,HS,High School,1.67,,,,,,,,,,,12.0,Pan American International High School at Monroe,Bridgit Claire Bye,HS,High School,1.67,,,,,,,,,,
859,2015-16,12X446,X446,Arturo A. Schomburg Satellite Academy Bronx,3.21e+11,DOE,Transfer School,High school,"10,11,12","09,10,11,12",01/01/40360,Open,X401,1010 REV. J. A. POLITE AVENUE,BRONX,NY,10459,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1012407.0,239180.0,40.823124,-73.898265,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,13.6,12.0,Arturo A. Schomburg Satellite Academy Bronx,Marsha Vernon,HST,Transfer High School,2.04,,,,,,,,,,,12.0,Arturo A. Schomburg Satellite Academy Bronx,Marsha Vernon,HST,Transfer High School,2.04,,,,,,,,,,
860,2015-16,12X458,X458,Samara Community School,3.21e+11,DOE,General Academic,Elementary,"PK,01,02,03,04,05","0K,01,02,03,04,05",01/01/41821,Open,X050,1550 VYSE AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1015521.0,243215.0,40.834188,-73.886995,SAMARA COMMUNITY SCHOOL,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,2015-16,12X463,X463,Urban Scholars Community School,3.21e+11,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/39995,Open,X198,1180 TINTON AVENUE,BRONX,NY,10456,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1011891.0,241104.0,40.828406,-73.900121,URBAN SCHOLARS COMMUNITY SCHOOL,13.8,12.0,URBAN SCHOLARS COMMUNITY SCHOOL,Debra Clarke-Jones,EC,K-3,65.95,F,12.9,6.8,C,1.7,F,2.4,F,2.0,,12.0,URBAN SCHOLARS COMMUNITY SCHOOL,Debra Clarke-Jones,EC,K-3,65.95,F,12.9,6.8,C,1.7,F,2.4,F,2.0,
862,2015-16,12X478,X478,THE CINEMA SCHOOL,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/39995,Open,X423,1551 EAST 172ND STREET,BRONX,NY,10472,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1017958.0,242606.0,40.832508,-73.878191,THE CINEMA SCHOOL,15.0,12.0,THE CINEMA SCHOOL,Rex Bobbish,HS,High School,2.81,,,,,,,,,,,12.0,THE CINEMA SCHOOL,Rex Bobbish,HS,High School,2.81,,,,,,,,,,
863,2015-16,12X479,X479,Bronx Career and College Preparatory High School,3.21e+11,DOE,General Academic,High school,"0K,09,10,11,12,SE","09,10,11,12",01/01/39995,Open,X158,800 HOME STREET,BRONX,NY,10456,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1011761.0,240567.0,40.826933,-73.900593,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,11.5,12.0,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,Kizhaya Roberts,HS,High School,1.82,,,,,,,,,,,12.0,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,Kizhaya Roberts,HS,High School,1.82,,,,,,,,,,
864,2015-16,12X480,X480,Bronx Regional High School,3.21e+11,DOE,Transfer School,High school,"10,11,12","09,10,11,12",01/01/35221,Open,X401,1010 REV. J. A. POLITE AVENUE,BRONX,NY,10459,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1012407.0,239180.0,40.823124,-73.898265,BRONX REGIONAL HIGH SCHOOL,19.3,12.0,Bronx Regional High School,Colin Thomas,HST,Transfer High School,2.01,C,54.7,10.7,A,15.8,B,26.2,D,2.0,B,12.0,Bronx Regional High School,Colin Thomas,HST,Transfer High School,2.01,C,54.7,10.7,A,15.8,B,26.2,D,2.0,B
865,2015-16,12X511,X511,Bronx Envision Academy,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/40725,Open,X098,1619 BOSTON ROAD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1014525.0,243963.0,40.836245,-73.890591,BRONX ENVISION ACADEMY,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2015-16,12X521,X521,The Metropolitan Soundview High School,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/40725,Open,X420,1300 BOYNTON AVENUE,BRONX,NY,10472,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1017958.0,242606.0,40.832508,-73.878191,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,2015-16,12X531,X531,Archer Elementary School,3.21e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/40725,Open,X102,1827 ARCHER STREET,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1021318.0,244667.0,40.838151,-73.866038,ARCHER ELEMENTARY SCHOOL,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,2015-16,12X536,X536,PS 536,3.21e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/40725,Open,X102,1827 ARCHER STREET,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1021318.0,244667.0,40.838151,-73.866038,PS 536,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,2015-16,12X550,X550,High School of World Cultures,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/35131,Open,X420,1300 BOYNTON AVENUE,BRONX,NY,10472,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1017958.0,242606.0,40.832508,-73.878191,HIGH SCHOOL OF WORLD CULTURES,16.8,12.0,High School of World Cultures,Ramon Namnun,HS,High School,1.93,B,67.0,12.7,A,17.8,A,36.5,B,,A,12.0,High School of World Cultures,Ramon Namnun,HS,High School,1.93,B,67.0,12.7,A,17.8,A,36.5,B,,A
870,2015-16,12X682,X682,Fannie Lou Hamer Freedom High School,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/34578,Open,X878,1021 JENNINGS STREET,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,Y,1015852.0,242131.0,40.831212,-73.885804,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,15.7,12.0,Fannie Lou Hamer Freedom High School,Nancy Mann,HS,High School,1.56,A,70.6,12.0,A,19.1,A,33.5,C,6.0,A,12.0,Fannie Lou Hamer Freedom High School,Nancy Mann,HS,High School,1.56,A,70.6,12.0,A,19.1,A,33.5,C,6.0,A
871,2015-16,12X684,X684,Wings Academy,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/35221,Open,X879,1122 EAST 180 STREET,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1018764.0,245838.0,40.841376,-73.875262,WINGS ACADEMY,15.6,12.0,Wings Academy,Wayne Cox,HS,High School,1.81,C,54.4,7.2,C,15.4,B,27.8,D,4.0,B,12.0,Wings Academy,Wayne Cox,HS,High School,1.81,C,54.4,7.2,C,15.4,B,27.8,D,4.0,B
872,2015-16,12X691,X691,Bronx Little School,3.21e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/36313,Open,X102,1827 ARCHER STREET,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1021318.0,244667.0,40.838151,-73.866038,BRONX LITTLE SCHOOL,12.0,12.0,Bronx Little School,Janice Gordon,EMS,Elementary,58.13,A,63.5,7.0,B,7.9,C,46.6,A,2.0,C,12.0,Bronx Little School,Janice Gordon,EMS,Elementary,58.13,A,63.5,7.0,B,7.9,C,46.6,A,2.0,C
873,2015-16,12X692,X692,Monroe Academy for Visual Arts & Design,3.21e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/36342,Open,X420,1300 BOYNTON AVENUE,BRONX,NY,10472,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,N,1017958.0,242606.0,40.832508,-73.878191,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,14.5,12.0,Monroe Academy for Visual Arts & Design,Richard J. Massel,HS,High School,1.58,B,58.2,7.1,C,13.2,C,35.9,B,2.0,A,12.0,Monroe Academy for Visual Arts & Design,Richard J. Massel,HS,High School,1.58,B,58.2,7.1,C,13.2,C,35.9,B,2.0,A
874,2015-16,13K003,K003,P.S. 003 The Bedford Village,3.31e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/18445,Open,K003,50 JEFFERSON AVENUE,BROOKLYN,NY,11216,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,996670.0,187864.0,40.682311,-73.955219,P.S. 003 THE BEDFORD VILLAGE,13.3,13.0,P.S. 003 The Bedford Village,Kristina Beecher,EMS,Elementary,53.74,C,33.4,5.6,C,6.4,C,20.3,C,1.0,C,13.0,P.S. 003 The Bedford Village,Kristina Beecher,EMS,Elementary,53.74,C,33.4,5.6,C,6.4,C,20.3,C,1.0,C
875,2015-16,13K008,K008,P.S. 008 Robert Fulton,3.31e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,07,08",01/01/2739,Open,K008,37 HICKS STREET,BROOKLYN,NY,11201,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,986235.0,194564.0,40.700709,-73.992841,P.S. 008 ROBERT FULTON,14.8,13.0,P.S. 008 Robert Fulton,Seth Phillips,EMS,Elementary,20.21,C,33.3,5.2,C,11.5,B,14.6,D,2.0,C,13.0,P.S. 008 Robert Fulton,Seth Phillips,EMS,Elementary,20.21,C,33.3,5.2,C,11.5,B,14.6,D,2.0,C
876,2015-16,13K009,K009,P.S. 009 Teunis G. Bergen,3.31e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/01/21002,Open,K009,80 UNDERHILL AVENUE,BROOKLYN,NY,11238,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,993588.0,186494.0,40.678554,-73.966333,P.S. 009 TEUNIS G. BERGEN,19.0,13.0,P.S. 009 Teunis G. Bergen,Sandra D'Avilar,EMS,Elementary,47.93,C,34.2,6.8,B,7.6,C,19.3,C,0.5,C,13.0,P.S. 009 Teunis G. Bergen,Sandra D'Avilar,EMS,Elementary,47.93,C,34.2,6.8,B,7.6,C,19.3,C,0.5,C
877,2015-16,13K011,K011,P.S. 011 Purvis J. Behan,3.31e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/21367,Open,K011,419 WAVERLY AVENUE,BROOKLYN,NY,11238,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,993710.0,189169.0,40.685896,-73.96589,P.S. 011 PURVIS J. BEHAN,17.5,13.0,P.S. 011 Purvis J. Behan,Alonta Wrighton,EMS,Elementary,47.18,B,46.9,7.7,B,9.6,C,27.1,B,2.5,B,13.0,P.S. 011 Purvis J. Behan,Alonta Wrighton,EMS,Elementary,47.18,B,46.9,7.7,B,9.6,C,27.1,B,2.5,B
878,2015-16,13K020,K020,P.S. 020 Clinton Hill,3.31e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/18810,Open,K020,225 ADELPHI STREET,BROOKLYN,NY,11205,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,992321.0,190934.0,40.690742,-73.970896,P.S. 020 CLINTON HILL,15.9,13.0,P.S. 020 Clinton Hill,L Barbera,EMS,Elementary,49.84,B,46.1,7.2,B,7.1,C,29.8,B,2.0,C,13.0,P.S. 020 Clinton Hill,L Barbera,EMS,Elementary,49.84,B,46.1,7.2,B,7.1,C,29.8,B,2.0,C
879,2015-16,13K044,K044,P.S. 044 Marcus Garvey,3.31e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/18810,Open,K044,432 MONROE STREET,BROOKLYN,NY,11221,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,1000652.0,189288.0,40.686213,-73.940859,P.S. 044 MARCUS GARVEY,14.2,13.0,P.S. 044 Marcus Garvey,Valerie Taylor,EMS,Elementary,59.08,B,44.5,5.9,C,8.8,C,26.7,B,3.0,B,13.0,P.S. 044 Marcus Garvey,Valerie Taylor,EMS,Elementary,59.08,B,44.5,5.9,C,8.8,C,26.7,B,3.0,B
880,2015-16,13K046,K046,P.S. 046 Edward C. Blum,3.31e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/22098,Open,K046,100 CLERMONT AVENUE,BROOKLYN,NY,11205,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,992113.0,192314.0,40.69453,-73.971644,P.S. 046 EDWARD C. BLUM,10.9,13.0,P.S. 046 Edward C. Blum,Karyn Nicholson,EMS,Elementary,63.34,A,70.3,3.6,D,8.8,C,48.4,A,9.5,A,13.0,P.S. 046 Edward C. Blum,Karyn Nicholson,EMS,Elementary,63.34,A,70.3,3.6,D,8.8,C,48.4,A,9.5,A
881,2015-16,13K054,K054,P.S. 054 Samuel C. Barnes,3.31e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/8218,Open,K054,195 SANFORD STREET,BROOKLYN,NY,11205,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,N,997421.0,191619.0,40.692616,-73.952504,P.S. 054 SAMUEL C. BARNES,10.2,13.0,P.S. 054 Samuel C. Barnes,Lorna Khan,EMS,Elementary,64.58,C,35.9,6.0,B,4.9,D,23.5,C,1.5,C,13.0,P.S. 054 Samuel C. Barnes,Lorna Khan,EMS,Elementary,64.58,C,35.9,6.0,B,4.9,D,23.5,C,1.5,C
